Concepto,institucion,share,año,mes,my,total,amount,size,inst_clean,institucion_std
Comercio exterior,B. GNB,0,2017,9,2017-9,3895724.67999,0,Micro,b. gnb,B. GNB
Comercio exterior,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Comercio exterior,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Comercio exterior,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Otros 1/,B. Continental,0.289894517964029,2017,9,2017-9,51447941.02264,149144.76063,Micro,b. continental,B. BBVA Perú
Otros 1/,B. de Comercio,0.00211724428707713,2017,9,2017-9,1380884.1133,29.23669,Micro,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),0.00723183649110827,2017,9,2017-9,77614867.63288,5612.98032,Micro,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Financiero,0.00133933622517353,2017,9,2017-9,6420175.03774,85.98773,Micro,b. financiero,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.00757998269529948,2017,9,2017-9,9234093.90412,699.94272,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,0.00170401742344303,2017,9,2017-9,41256245.40737,703.01361,Micro,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,0,2017,9,2017-9,1859200.46422,0,Micro,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),0.000581077258640995,2017,9,2017-9,27179833.25821,157.93583,Micro,interbank,Interbank
Otros 1/,Mibanco,0,2017,9,2017-9,9043058.07894,0,Micro,mibanco,Mibanco
Otros 1/,B. GNB,1.918359384683e-05,2017,9,2017-9,3895724.67999,0.74734,Micro,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Otros 1/,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Otros 1/,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Tarjetas de crédito,B. Continental,0.00424051172852684,2018,9,2018-9,53995362.74353,2289.67969,Corporate,b. continental,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0,2018,9,2018-9,1468921.74692,0,Corporate,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.00440706198788973,2018,9,2018-9,86268587.7904,3801.91014,Corporate,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Pichincha*,0.00650299614993577,2018,9,2018-9,7081978.51239,460.54079,Corporate,b. pichincha,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.00140407041376407,2018,9,2018-9,10007211.79099,140.5083,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.00162026328511748,2018,9,2018-9,45509902.41975,737.38024,Corporate,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.0461644492769538,2018,9,2018-9,2492703.79702,1150.74298,Corporate,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00205903056049609,2018,9,2018-9,31169340.18917,641.78624,Corporate,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2018,9,2018-9,3804081.26335,0,Corporate,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2018,9,2018-9,3623006.51719,0,Corporate,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Tarjetas de crédito,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Tarjetas de crédito,B. ICBC,0,2018,9,2018-9,359888.8942,0,Corporate,b. icbc,B. ICBC
Descuentos,B. Continental,0.338513906866756,2018,9,2018-9,53995362.74353,182781.81195,Corporate,b. continental,B. BBVA Perú
Descuentos,B. de Comercio,0.125490872053948,2018,9,2018-9,1468921.74692,1843.36271,Corporate,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),0.454728562397603,2018,9,2018-9,86268587.7904,392287.90906,Corporate,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Pichincha*,0.165409420679628,2018,9,2018-9,7081978.51239,11714.25963,Corporate,b. pichincha,B. Pichincha
Descuentos,B. Interamericano de Finanzas,0.304960911164856,2018,9,2018-9,10007211.79099,30518.08426,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú,0.155955508617392,2018,9,2018-9,45509902.41975,70975.19979,Corporate,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0,2018,9,2018-9,2492703.79702,0,Corporate,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.30665198326274,2018,9,2018-9,31169340.18917,95581.39986,Corporate,interbank,Interbank
Descuentos,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Descuentos,B. GNB,0.0128664709325629,2018,9,2018-9,3804081.26335,489.45101,Corporate,b. gnb,B. GNB
Descuentos,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,12.7326804385047,2018,9,2018-9,3623006.51719,461305.8421,Corporate,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Descuentos,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Descuentos,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Descuentos,B. ICBC,0,2018,9,2018-9,359888.8942,0,Corporate,b. icbc,B. ICBC
Préstamos,B. Continental,12.9421354998997,2018,9,2018-9,53995362.74353,6988153.00993,Corporate,b. continental,B. BBVA Perú
Préstamos,B. de Comercio,1.66728314298242,2018,9,2018-9,1468921.74692,24491.08467,Corporate,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),20.9804408302533,2018,9,2018-9,86268587.7904,18099530.01646,Corporate,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Pichincha*,2.0741660464376,2018,9,2018-9,7081978.51239,146891.99372,Corporate,b. pichincha,B. Pichincha
Préstamos,B. Interamericano de Finanzas,8.96305783242812,2018,9,2018-9,10007211.79099,896952.18024,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú,18.3430013353473,2018,9,2018-9,45509902.41975,8347882.00857,Corporate,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,21.8907219342444,2018,9,2018-9,2492703.79702,545670.85685,Corporate,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),11.5303395802351,2018,9,2018-9,31169340.18917,3593930.76873,Corporate,interbank,Interbank
Préstamos,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Préstamos,B. GNB,5.94760885420085,2018,9,2018-9,3804081.26335,226251.87404,Corporate,b. gnb,B. GNB
Préstamos,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Préstamos,B. Santander Perú,20.2919407854172,2018,9,2018-9,3623006.51719,735178.33712,Corporate,b. santander peru,B. Santander Perú
Préstamos,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Préstamos,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Préstamos,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Préstamos,B. ICBC,79.528601296861,2018,9,2018-9,359888.8942,286214.60378,Corporate,b. icbc,B. ICBC
Factoring,B. Continental,1.66570340318303,2018,9,2018-9,53995362.74353,899402.59478,Corporate,b. continental,B. BBVA Perú
Factoring,B. de Comercio,0,2018,9,2018-9,1468921.74692,0,Corporate,b. de comercio,Bancom (Banco de Comercio)
Factoring,B. de Crédito del Perú (con sucursales en el exterior),1.33945965255338,2018,9,2018-9,86268587.7904,1155532.92628,Corporate,b. de credito del peru,Banco de Crédito del Perú
Factoring,B. Pichincha*,0.14334025925439,2018,9,2018-9,7081978.51239,10151.32636,Corporate,b. pichincha,B. Pichincha
Factoring,B. Interamericano de Finanzas,1.50804131732152,2018,9,2018-9,10007211.79099,150912.88852,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Factoring,Scotiabank Perú,1.87503502246509,2018,9,2018-9,45509902.41975,853326.60906,Corporate,scotiabank peru,Scotiabank Perú
Factoring,Citibank,1.87565370606385,2018,9,2018-9,2492703.79702,46754.49115,Corporate,citibank,Citibank
Factoring,Interbank (con sucursales en el exterior),0.827215324723452,2018,9,2018-9,31169340.18917,257837.55866,Corporate,interbank,Interbank
Factoring,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Factoring,B. GNB,0,2018,9,2018-9,3804081.26335,0,Corporate,b. gnb,B. GNB
Factoring,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Factoring,B. Santander Perú,0.123679714312946,2018,9,2018-9,3623006.51719,4480.92411,Corporate,b. santander peru,B. Santander Perú
Factoring,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Factoring,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Factoring,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Factoring,B. ICBC,0,2018,9,2018-9,359888.8942,0,Corporate,b. icbc,B. ICBC
Arrendamiento financiero y Lease-back,B. Continental,2.55682806362001,2018,9,2018-9,53995362.74353,1380568.58768,Corporate,b. continental,B. BBVA Perú
Arrendamiento financiero y Lease-back,B. de Comercio,0.120973167136096,2018,9,2018-9,1468921.74692,1777.00116,Corporate,b. de comercio,Bancom (Banco de Comercio)
Arrendamiento financiero y Lease-back,B. de Crédito del Perú (con sucursales en el exterior),3.03646561181045,2018,9,2018-9,86268587.7904,2619516.00205,Corporate,b. de credito del peru,Banco de Crédito del Perú
Arrendamiento financiero y Lease-back,B. Pichincha*,0.174361688310641,2018,9,2018-9,7081978.51239,12348.2573,Corporate,b. pichincha,B. Pichincha
Arrendamiento financiero y Lease-back,B. Interamericano de Finanzas,3.05984173489455,2018,9,2018-9,10007211.79099,306204.84288,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Arrendamiento financiero y Lease-back,Scotiabank Perú,2.55809717962563,2018,9,2018-9,45509902.41975,1164187.53025,Corporate,scotiabank peru,Scotiabank Perú
Arrendamiento financiero y Lease-back,Citibank,0.558442870614695,2018,9,2018-9,2492703.79702,13920.32664,Corporate,citibank,Citibank
Arrendamiento financiero y Lease-back,Interbank (con sucursales en el exterior),1.96799922862382,2018,9,2018-9,31169340.18917,613412.37449,Corporate,interbank,Interbank
Arrendamiento financiero y Lease-back,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Arrendamiento financiero y Lease-back,B. GNB,1.94035012398758,2018,9,2018-9,3804081.26335,73812.49551,Corporate,b. gnb,B. GNB
Arrendamiento financiero y Lease-back,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Arrendamiento financiero y Lease-back,B. Santander Perú,6.48735290827726,2018,9,2018-9,3623006.51719,235037.21866,Corporate,b. santander peru,B. Santander Perú
Arrendamiento financiero y Lease-back,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Arrendamiento financiero y Lease-back,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Arrendamiento financiero y Lease-back,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Arrendamiento financiero y Lease-back,B. ICBC,2.14890650549005,2018,9,2018-9,359888.8942,7733.67586,Corporate,b. icbc,B. ICBC
Comercio exterior,B. Continental,6.34120532048889,2018,9,2018-9,53995362.74353,3423956.81511,Corporate,b. continental,B. BBVA Perú
Comercio exterior,B. de Comercio,4.3228090089307,2018,9,2018-9,1468921.74692,63498.68161,Corporate,b. de comercio,Bancom (Banco de Comercio)
Comercio exterior,B. de Crédito del Perú (con sucursales en el exterior),1.57323318895343,2018,9,2018-9,86268587.7904,1357206.05476,Corporate,b. de credito del peru,Banco de Crédito del Perú
Comercio exterior,B. Pichincha*,3.47370173475687,2018,9,2018-9,7081978.51239,246006.81044,Corporate,b. pichincha,B. Pichincha
Comercio exterior,B. Interamericano de Finanzas,8.0960286558485,2018,9,2018-9,10007211.79099,810186.73425,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Comercio exterior,Scotiabank Perú,9.00203848119458,2018,9,2018-9,45509902.41975,4096818.92858,Corporate,scotiabank peru,Scotiabank Perú
Comercio exterior,Citibank,11.8978500267282,2018,9,2018-9,2492703.79702,296578.15938,Corporate,citibank,Citibank
Comercio exterior,Interbank (con sucursales en el exterior),4.60002114173139,2018,9,2018-9,31169340.18917,1433796.23844,Corporate,interbank,Interbank
Comercio exterior,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Comercio exterior,B. GNB,2.7772522563559,2018,9,2018-9,3804081.26335,105648.93272,Corporate,b. gnb,B. GNB
Comercio exterior,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,5.08046314619277,2018,9,2018-9,3623006.51719,184065.51089,Corporate,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Comercio exterior,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Comercio exterior,B. ICBC,1.22028578007729,2018,9,2018-9,359888.8942,4391.673,Corporate,b. icbc,B. ICBC
Otros 1/,B. Continental,1.14160514370072,2018,9,2018-9,53995362.74353,616413.83844,Corporate,b. continental,B. BBVA Perú
Otros 1/,B. de Comercio,0.000142541970284686,2018,9,2018-9,1468921.74692,2.09383,Corporate,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),3.13839618503792,2018,9,2018-9,86268587.7904,2707450.0681,Corporate,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Pichincha*,0.197980849496651,2018,9,2018-9,7081978.51239,14020.96122,Corporate,b. pichincha,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.0492896901056996,2018,9,2018-9,10007211.79099,4932.52368,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,2.20110221520774,2018,9,2018-9,45509902.41975,1001719.4703,Corporate,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,15.9938552962697,2018,9,2018-9,2492703.79702,398679.43826,Corporate,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),1.12547968683626,2018,9,2018-9,31169340.18917,350804.59235,Corporate,interbank,Interbank
Otros 1/,Mibanco,0,2018,9,2018-9,9691448.43988,0,Corporate,mibanco,Mibanco
Otros 1/,B. GNB,0.330037589652954,2018,9,2018-9,3804081.26335,12554.89811,Corporate,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2018,9,2018-9,2989532.95762,0,Corporate,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0.00130981878654764,2018,9,2018-9,3623006.51719,47.45482,Corporate,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Corporate,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Corporate,b. azteca peru,Alfin Banco
Otros 1/,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Corporate,b. cencosud,B. Cencosud
Otros 1/,B. ICBC,0,2018,9,2018-9,359888.8942,0,Corporate,b. icbc,B. ICBC
Tarjetas de crédito,B. Continental,0.0105363892210942,2018,9,2018-9,53995362.74353,5689.16158,Large,b. continental,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0.000311545527159333,2018,9,2018-9,1468921.74692,4.57636,Large,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.0140149347400647,2018,9,2018-9,86268587.7904,12090.48628,Large,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Pichincha*,0.0110141081144959,2018,9,2018-9,7081978.51239,780.01677,Large,b. pichincha,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.0119942189200061,2018,9,2018-9,10007211.79099,1200.28689,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.00378652378576,2018,9,2018-9,45509902.41975,1723.24328,Large,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.151902154781755,2018,9,2018-9,2492703.79702,3786.47078,Large,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00295400789497597,2018,9,2018-9,31169340.18917,920.74477,Large,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2018,9,2018-9,9691448.43988,0,Large,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2018,9,2018-9,3804081.26335,0,Large,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,7.88872386902039e-05,2018,9,2018-9,2989532.95762,2.35836,Large,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2018,9,2018-9,3623006.51719,0,Large,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2018,9,2018-9,1790438.27988,0,Large,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2018,9,2018-9,344364.41576,0,Large,b. azteca peru,Alfin Banco
Tarjetas de crédito,B. Cencosud,0,2018,9,2018-9,732473.66862,0,Large,b. cencosud,B. Cencosud
Tarjetas de crédito,B. ICBC,0,2018,9,2018-9,359888.8942,0,Large,b. icbc,B. ICBC
Descuentos,B. Continental,1.1123533998889,2018,9,2018-9,53995362.74353,600619.25326,Large,b. continental,B. BBVA Perú
Descuentos,B. de Comercio,0.172620470444849,2018,9,2018-9,1468921.74692,2535.65963,Large,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),1.27071473151203,2018,9,2018-9,86268587.7904,1096227.65372,Large,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Pichincha*,1.17037774888741,2018,9,2018-9,7081978.51239,82885.90069,Large,b. pichincha,B. Pichincha
Descuentos,B. Interamericano de Finanzas,1.02249887148513,2018,9,2018-9,10007211.79099,102323.62763,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú,0.548770603915024,2018,9,2018-9,45509902.41975,249744.96635,Large,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0,2018,9,2018-9,2492703.79702,0,Large,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.788269615778937,2018,9,2018-9,31169340.18917,245698.43815,Large,interbank,Interbank
