period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased.1,Trade_Finance,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents.1,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.2,Fair_Value_of_Derivatives_3.1,Total_Claims.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.1,Claims_on_Local_Residents.3,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.4,Fair_Value_of_Derivatives_3.2,Total_Claims.2,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.2,Claims_on_Local_Residents.5,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Remaining_Maturity_less_than,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local.1,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households.1,Total_Other.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households.2,Total_Other.2,Claims_on_Local_Residents_Corporate.1,Households.3,Total_Other.3
2019Q3,2019,3,Table 1,1,LFI,Banking Centers,country_data,105,BAHAMAS,9111.0,51.0,10.0,41.0,137.0,9299.0,452.0,87.0,0.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,LFI,Banking Centers,country_data,108,CAYMAN ISLANDS,439655.0,725.0,461.0,264.0,6998.0,447378.0,70768.0,82176.0,10760.0,10200.0,7940.0,7379.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,LFI,Banking Centers,country_data,112,PANAMA,2987.0,757.0,744.0,13.0,202.0,3946.0,796.0,619.0,3965.0,4299.0,1937.0,2270.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,10.0,7.0,0.0,231.0,0.0,30.0,261.0,256.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,584.0,121.0,2.0,707.0,631.0,29.0,1798.0,1936.0,48.0,3782.0,1791.0,380.0,148.0,32.0,0.0,180.0,146.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,13252.0,6518.0,201.0,19971.0,6456.0,55.0,13875.0,21021.0,15.0,34911.0,13886.0,107.0,3948.0,2168.0,465.0,6581.0,3400.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,5598.0,25.0,556.0,6179.0,5657.0,15.0,297.0,530.0,0.0,827.0,287.0,0.0,990.0,2172.0,237.0,3399.0,1035.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,2006.0,87.0,37.0,2130.0,1817.0,30.0,472.0,1615.0,8.0,2095.0,470.0,337.0,252.0,155.0,61.0,468.0,364.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,223.0,90.0,4.0,317.0,219.0,85.0,19.0,585.0,0.0,604.0,19.0,243.0,32.0,33.0,0.0,65.0,53.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,115.0,10.0,0.0,125.0,115.0,1.0,311.0,326.0,0.0,637.0,342.0,24.0,40.0,0.0,0.0,40.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,108.0,77.0,0.0,185.0,108.0,89.0,1726.0,212.0,9.0,1947.0,1730.0,212.0,34.0,0.0,0.0,34.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,98.0,31.0,0.0,129.0,107.0,31.0,7.0,170.0,0.0,177.0,7.0,170.0,7.0,0.0,0.0,7.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,825.0,81.0,0.0,906.0,833.0,78.0,40.0,215.0,0.0,255.0,40.0,33.0,5.0,23.0,0.0,28.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,204.0,1.0,3.0,208.0,220.0,0.0,1.0,123.0,0.0,124.0,8.0,51.0,23.0,0.0,0.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,1478.0,3740.0,401.0,5619.0,1341.0,863.0,1466.0,28928.0,794.0,31188.0,1855.0,560.0,2243.0,8453.0,474.0,11170.0,2853.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,1719.0,142.0,34.0,1895.0,1667.0,12.0,630.0,843.0,22.0,1495.0,631.0,297.0,238.0,57.0,25.0,320.0,144.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,244.0,7.0,3.0,254.0,246.0,4.0,238.0,580.0,88.0,906.0,226.0,318.0,161.0,1.0,1.0,163.0,163.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,1.0,40.0,65.0,4.0,7.0,0.0,0.0,7.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,2.0,5.0,0.0,7.0,2233.0,0.0,5.0,13.0,21.0,39.0,5.0,1.0,8141.0,0.0,114.0,8255.0,9130.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,413.0,1.0,3.0,417.0,3825.0,11.0,6.0,0.0,0.0,6.0,6.0,2.0,413395.0,614.0,6765.0,420774.0,445368.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.1,1,LFI,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,828.0,33.0,2.0,863.0,956.0,26.0,93.0,561.0,141.0,795.0,223.0,560.0,824.0,0.0,5.0,829.0,1153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,52,ANGUILLA,,,,,,,,,,,,,,,,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,0.0,74.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,53,ARGENTINA,,,,,,,,,,,,,,,,51.0,2362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,101.0,1651.0,660.0,0.0,660.0,2030.0,231.0,2261.0,256.0,0.0,256.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,54,BRAZIL,,,,,,,,,,,,,,,,602.0,27823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19599.0,791.0,20390.0,6791.0,40.0,6831.0,18320.0,934.0,19254.0,628.0,0.0,628.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,55,CHILE,,,,,,,,,,,,,,,,193.0,2432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.0,85.0,1689.0,550.0,0.0,550.0,1574.0,159.0,1733.0,4.0,0.0,4.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,56,COLOMBIA,,,,,,,,,,,,,,,,23.0,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.0,86.0,1467.0,554.0,0.0,554.0,1622.0,75.0,1697.0,5.0,0.0,5.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,57,COSTA RICA,,,,,,,,,,,,,,,,26.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,13.0,101.0,52.0,1.0,53.0,130.0,44.0,174.0,36.0,0.0,36.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,9.0,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,19.0,332.0,93.0,1.0,94.0,457.0,55.0,512.0,86.0,0.0,86.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,59,ECUADOR,,,,,,,,,,,,,,,,1.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,34.0,211.0,330.0,0.0,330.0,335.0,61.0,396.0,364.0,0.0,364.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,60,EL SALVADOR,,,,,,,,,,,,,,,,0.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,22.0,155.0,22.0,0.0,22.0,196.0,47.0,243.0,22.0,0.0,22.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,62,GUATEMALA,,,,,,,,,,,,,,,,9.0,498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,19.0,487.0,2.0,0.0,2.0,460.0,61.0,521.0,3.0,0.0,3.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,63,HONDURAS,,,,,,,,,,,,,,,,2.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,3.0,74.0,13.0,0.0,13.0,122.0,11.0,133.0,4.0,0.0,4.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,64,MEXICO,,,,,,,,,,,,,,,,863.0,45497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8164.0,2391.0,10555.0,17080.0,16999.0,34079.0,8830.0,3006.0,11836.0,5835.0,59.0,5894.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,66,PERU,,,,,,,,,,,,,,,,53.0,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,132.0,1195.0,672.0,0.0,672.0,847.0,147.0,994.0,81.0,0.0,81.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,67,URUGUAY,,,,,,,,,,,,,,,,5.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,80.0,208.0,72.0,0.0,72.0,189.0,73.0,262.0,73.0,0.0,73.0
2019Q3,2019,3,Table 4.2,2,LFI,Latin America and Caribbean,country_data,68,VENEZUELA,,,,,,,,,,,,,,,,0.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,204.0,252.0,1.0,0.0,1.0,81.0,496.0,577.0,1.0,0.0,1.0
2019Q3,2019,3,Table 4.2,2,LFI,Banking Centers,country_data,104,BAHAMAS,,,,,,,,,,,,,,,,2.0,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.0,49.0,963.0,33.0,0.0,33.0,986.0,136.0,1122.0,9.0,0.0,9.0
2019Q3,2019,3,Table 4.2,2,LFI,Banking Centers,country_data,107,CAYMAN ISLANDS,,,,,,,,,,,,,,,,230.0,26181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25642.0,199.0,25841.0,41.0,69.0,110.0,24055.0,46.0,24101.0,10.0,0.0,10.0
2019Q3,2019,3,Table 4.2,2,LFI,Banking Centers,country_data,111,PANAMA,,,,,,,,,,,,,,,,54.0,1459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.0,43.0,1242.0,163.0,0.0,163.0,1715.0,46.0,1761.0,159.0,0.0,159.0
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,53,ANGUILLA,561.0,1.0,0.0,1.0,33.0,595.0,68.0,22.0,0.0,0.0,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,54,ARGENTINA,5232.0,3587.0,1087.0,2500.0,118.0,8937.0,469.0,118.0,10492.0,11575.0,5082.0,6163.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,55,BRAZIL,58814.0,37112.0,743.0,36369.0,1288.0,97214.0,4604.0,2039.0,41733.0,41806.0,16339.0,16411.0,7142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,56,CHILE,9483.0,3329.0,26.0,3303.0,1038.0,13850.0,726.0,162.0,5625.0,5973.0,2480.0,2827.0,3295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,57,COLOMBIA,4891.0,2411.0,373.0,2038.0,131.0,7433.0,352.0,434.0,12565.0,12994.0,4565.0,4994.0,777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,58,COSTA RICA,474.0,761.0,394.0,367.0,30.0,1265.0,46.0,74.0,8.0,5.0,7.0,4.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,59,DOMINICAN REPUBLIC,1028.0,430.0,111.0,319.0,9.0,1467.0,26.0,142.0,19.0,6.0,19.0,6.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,60,ECUADOR,2304.0,641.0,618.0,23.0,10.0,2955.0,57.0,162.0,249.0,1618.0,249.0,1618.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,61,EL SALVADOR,434.0,223.0,223.0,0.0,0.0,657.0,28.0,14.0,7.0,8.0,2.0,3.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,63,GUATEMALA,1567.0,321.0,115.0,206.0,9.0,1897.0,28.0,139.0,20.0,20.0,0.0,0.0,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,64,HONDURAS,349.0,137.0,54.0,83.0,7.0,493.0,20.0,55.0,0.0,0.0,0.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,65,MEXICO,20312.0,78581.0,6597.0,71984.0,2590.0,101483.0,27813.0,1716.0,42266.0,43723.0,16916.0,18375.0,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,67,PERU,4231.0,1714.0,375.0,1339.0,135.0,6080.0,156.0,414.0,5354.0,5778.0,2627.0,3051.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,68,URUGUAY,916.0,664.0,376.0,288.0,110.0,1690.0,53.0,82.0,140.0,182.0,140.0,182.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Latin America and Caribbean,country_data,69,VENEZUELA,892.0,6.0,4.0,2.0,3.0,901.0,73.0,54.0,338.0,321.0,285.0,268.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Banking Centers,country_data,105,BAHAMAS,11402.0,51.0,10.0,41.0,150.0,11603.0,476.0,87.0,0.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Banking Centers,country_data,108,CAYMAN ISLANDS,492040.0,727.0,461.0,266.0,7122.0,499889.0,76799.0,82684.0,10775.0,10467.0,7945.0,7575.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 1,1,All Banks,Banking Centers,country_data,112,PANAMA,3401.0,757.0,744.0,13.0,239.0,4397.0,805.0,622.0,4174.0,4524.0,2028.0,2377.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,554.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,372.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.0,1529.0,2447.0,3021.0,1958.0,91.0,2762.0,245.0,678.0,10.0,678.0,668.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,14825.0,15425.0,16935.0,21024.0,4772.0,40403.0,1503.0,15020.0,0.0,14319.0,15015.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,605.0,612.0,1427.0,2743.0,462.0,1162.0,87.0,127.0,0.0,92.0,127.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,2399.0,2489.0,2642.0,348.0,458.0,1428.0,132.0,234.0,0.0,230.0,234.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,274.0,484.0,537.0,503.0,153.0,178.0,5.0,33.0,0.0,33.0,33.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,193.0,279.0,273.0,139.0,190.0,155.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,0.0,552.0,679.0,110.0,61.0,1734.0,86.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,5.0,162.0,161.0,153.0,121.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,174.0,258.0,266.0,51.0,151.0,72.0,10.0,90.0,0.0,90.0,90.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,88.0,110.0,96.0,39.0,57.0,31.0,0.0,10.0,0.0,10.0,10.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.0,61482.0,67307.0,67696.0,19383.0,15411.0,13444.0,1936.0,1659.0,11.0,1548.0,1649.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,972.0,1417.0,1509.0,423.0,293.0,769.0,18.0,302.0,0.0,106.0,302.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0,198.0,1240.0,808.0,1851.0,0.0,349.0,25.0,10.0,0.0,10.0,0.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,115.0,22.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7279.0,232.0,7511.0,5439.0,-10694.0,43.0,969.0,4.0,5243.0,20.0,454.0,5243.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39559.0,18.0,39577.0,187411.0,21777.0,71367.0,31699.0,848.0,267455.0,940.0,54067.0,264981.0,,,,,,,,,,,,
2019Q3,2019,3,Table 3,3,All Banks,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,10.0,910.0,1298.0,-129.0,512.0,377.0,40.0,55.0,0.0,3.0,52.0,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,50,ANGUILLA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,522.0,514.0,522.0,34.0,74.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,51,ARGENTINA,,,,,,,,,,,,,,,1135.0,,,,2664.0,,,,,,,,,,,,,5994.0,4856.0,9793.0,1192.0,227.0,8819.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,52,BRAZIL,,,,,,,,,,,,,,,858.0,,,,37385.0,,,,,,,,,,,,,49411.0,38465.0,87654.0,5475.0,13761.0,95926.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,53,CHILE,,,,,,,,,,,,,,,26.0,,,,3295.0,,,,,,,,,,,,,9796.0,7543.0,13117.0,634.0,332.0,12812.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,54,COLOMBIA,,,,,,,,,,,,,,,373.0,,,,2384.0,,,,,,,,,,,,,5079.0,3276.0,7836.0,1232.0,706.0,7302.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,55,COSTA RICA,,,,,,,,,,,,,,,397.0,,,,370.0,,,,,,,,,,,,,673.0,790.0,1440.0,255.0,51.0,1235.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,111.0,,,,319.0,,,,,,,,,,,,,1504.0,1090.0,1934.0,524.0,50.0,1458.0,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,2019,3,Table 2,2,All Banks,Latin America and Caribbean,country_data,57,ECUADOR,,,,,,,,,,,,,,,665.0,,,,22.0,,,,,,,,,,,,,2696.0,2107.0,3383.0,501.0,68.0,2945.0,,,,,,,,,,,,,,,,,,,,,,,,
